FIPS,State_abv,County_Name,oil_change_group,gas_change_group,oil_gas_change_group,happening,happeningOppose,human,humanOppose,consensus,consensusOppose,affectweather,affectweatherOppose,worried,worriedOppose,harmplants,harmplantsOppose,futuregen,futuregenOppose,devharm,devharmOppose,harmUS,harmUSOppose,personal,personalOppose,timing,timingOppose,fundrenewables,fundrenewablesOppose,regulate,regulateOppose,CO2limits,CO2limitsOppose,reducetax,reducetaxOppose,supportRPS,supportRPSOppose,rebates,rebatesOppose,drillANWR,drillANWROppose,drilloffshore,drilloffshoreOppose,teachGW,teachGWOppose,corporations,corporationsOppose,citizens,citizensOppose,congress,congressOppose,governor,governorOppose,localofficials,localofficialsOppose,prienv,prienvOppose,discuss,discussOppose,mediaweekly,mediaweeklyOppose,tot_pop,pop_under5,pop_5to9,pop_10to14,pop_15to19,pop_20to24,pop_25to34,pop_35to44,pop_45to54,pop_55to59,pop_60to64,pop_65to74,pop_75to84,pop_85+,gas,oil,"Metro-nonmetro status, 2013 0=Nonmetro 1=Metro",Economic Types Type_2015_Update non-overlapping,Economic_Type_Label,Farming_2015_Update,Mining_2015-Update,Manufacturing_2015_Update,Government_2015_Update,Recreation_2015_Update,Nonspecialized_2015_Update,Low_Education_2015_Update,Low_Employment_Cnty_2008_2012_25_64,Pop_Loss_2010,Retirement_Dest_2015_Update,Persistent_Poverty_2013,Persistent_Related_Child_Poverty_2013,Region,pct_und5,pct_5to9,pct_10to14,pct_15to19,pct_20to24,pct_youth,oil_producer,gas_producer
46137,SD,Ziebach County,Status Quo,Status Quo,Status Quo,74.415,10.837,62.854,25.082,54.842,21.55,63.461,4.353,67.29,32.676,76.593,15.082,75.632,15.36,69.275,19.419,66.386,24.188,47.953,42.688,56.149,43.851,86.552,9.334,76.764,19.692,74.766,23.927,71.357,25.299,64.43,30.762,81.881,14.708,24.83,71.537,41.214,55.158,82.331,17.438,71.216,10.537,68.347,9.396,66.67,13.128,57.471,12.059,59.137,12.424,74.717,22.594,39.614,60.012,22.397,76.385,2818,225,275,316,280,204,321,364,369,170,93,105,70,26,0,0,0,1,Farming,1,0,0,0,0,0,0,1,0,0,1,1,Midwest,0.07984386089425125,0.09758694109297374,0.11213626685592619,0.099361249112846,0.0723917672107878,0.461320085166785,non_producer_oil,non_producer_gas
47001,TN,Anderson County,Status Quo,Status Quo,Status Quo,61.241,20.192,48.129,37.253,37.813,34.706,50.093,7.965,50.408,49.376,61.513,26.091,60.538,25.434,51.422,33.123,50.179,37.086,32.656,55.291,41.973,58.027,80.911,16.617,72.341,24.937,58.118,39.74,59.134,36.777,57.061,41.136,79.345,17.553,40.884,56.397,62.344,34.583,72.914,26.406,60.476,15.001,56.812,15.642,51.993,22.871,48.665,18.314,51.368,18.016,65.75,31.519,28.106,71.771,19.191,79.284,75545,4081,4800,4287,4159,4604,8486,9125,10679,5796,5198,7942,4414,1974,1887107,26013,1,3,Maufacturing,0,0,1,0,0,0,0,0,0,0,0,0,South,0.05402078231517639,0.06353828843735522,0.05674763386061288,0.055053279502283406,0.06094380832616322,0.2903037924415911,oil_producer,gas_producer
47003,TN,Bedford County,Status Quo,Status Quo,Status Quo,59.319,19.492,49.037,36.313,37.829,33.216,50.563,7.697,50.622,49.042,62.273,23.839,61.364,23.965,52.399,30.895,51.732,34.938,35.245,51.681,43.249,56.751,80.71,15.881,71.823,25.099,59.753,38.367,59.646,36.783,55.693,41.715,77.651,18.908,38.316,57.541,58.985,37.282,72.417,26.937,60.277,14.654,57.375,15.619,54.039,20.484,50.453,17.315,51.873,17.485,64.943,32.316,28.001,71.793,18.968,79.736,46331,3116,3140,3875,3096,2697,5900,6014,6230,2765,2664,4284,1723,827,0,0,0,3,Maufacturing,0,0,1,0,0,0,1,0,0,1,0,0,South,0.0672551855129395,0.06777319721137036,0.08363730547581533,0.06682350909758045,0.05821156461116747,0.3437007619088731,non_producer_oil,non_producer_gas
47005,TN,Benton County,Status Quo,Status Quo,Status Quo,56.217,21.105,46.101,37.549,33.156,34.459,43.708,7.619,48.518,51.259,60.072,25.592,60.866,24.083,50.975,30.96,50.69,34.988,32.492,53.344,39.474,60.528,79.081,18.146,70.753,26.694,50.182,47.726,54.013,40.574,53.843,43.961,78.339,18.214,39.08,58.142,63.392,33.034,71.784,27.901,61.319,14.326,56.081,15.002,51.712,23.037,47.229,18.247,49.974,16.364,65.881,30.905,25.654,74.127,15.299,83.464,16173,763,757,936,1013,806,1463,1999,2326,1150,1251,2272,990,447,0,0,0,0,Nonspecialized,0,0,0,0,0,1,0,1,0,0,0,0,South,0.047177394422803436,0.04680640573795833,0.05787423483583751,0.06263525629134978,0.049836146664193406,0.2643294379521425,non_producer_oil,non_producer_gas
47007,TN,Bledsoe County,Status Quo,Status Quo,Status Quo,58.737,20.613,47.449,37.541,37.038,33.792,49.375,8.124,48.663,50.967,60.965,25.143,59.639,25.638,50.499,32.857,50.498,36.605,33.735,53.841,41.896,58.104,80.061,16.161,70.348,26.403,57.472,40.55,58.618,38.05,53.682,43.718,76.635,19.724,40.556,55.023,61.563,34.574,71.049,28.362,59.066,15.551,56.28,16.268,51.929,22.411,47.748,18.586,50,18.078,63.746,33.275,27.63,72.073,19.88,78.877,14073,867,564,809,836,774,1680,1949,2205,1095,863,1535,687,209,0,0,0,4,Federal/State Government,1,0,0,1,0,0,1,1,0,0,0,1,South,0.06160733319121722,0.04007674269878491,0.057485966034249984,0.05940453350387266,0.054998934129183545,0.27357350955730836,non_producer_oil,non_producer_gas
47009,TN,Blount County,Status Quo,Status Quo,Status Quo,59.068,20.946,48.823,37.127,38.042,37.015,48.966,8.384,50.19,49.515,61.264,25.955,61.869,24.261,51.114,34.137,49.097,39.122,31.648,56.424,41.004,58.995,81.355,15.543,72.046,24.985,58.726,39.524,59.072,37.831,56.85,40.546,78.366,18.357,38.869,58.196,58.953,37.285,71.214,28.151,61.175,14.49,56.834,16.195,54.103,21.608,51.027,18.301,51.005,18.777,64.371,33.135,28.247,71.674,19.971,78.812,126192,6524,7235,7913,7817,7391,13949,15771,18611,9089,8689,13884,6741,2578,0,0,1,0,Nonspecialized,0,0,0,0,0,1,0,0,0,1,0,0,South,0.05169899835171802,0.057333269937872446,0.06270603524787625,0.06194528971725624,0.05856948142512996,0.2922530746798529,non_producer_oil,non_producer_gas
47011,TN,Bradley County,Status Quo,Status Quo,Status Quo,58.008,21.405,47.567,35.742,36.669,35.192,49.599,8.393,48.476,51.249,60.043,27.176,59.8,26.231,50.529,33.564,49.6,38.3,32.559,55.527,41.294,58.705,79.36,17.583,70.568,26.697,57.553,40.728,56.723,39.762,55.829,41.937,77.01,19.424,39.931,55.946,62.012,34.671,69.025,30.237,60.11,15.853,57.051,16.946,52.802,24.259,48.322,19.404,50.013,18.919,63.775,33.666,29.173,70.695,20.218,78.531,102860,5910,6126,6944,7024,7631,12373,13610,14313,6706,5990,9613,4919,1701,0,0,1,3,Maufacturing,0,0,1,0,0,0,0,0,0,0,0,0,South,0.05745673731285242,0.059556678981139415,0.06750923585455959,0.06828699202799922,0.07418821699397239,0.32699786117052304,non_producer_oil,non_producer_gas
47013,TN,Campbell County,Status Quo,Status Quo,Status Quo,57.081,21.616,45.864,38.301,36.411,36.242,46.022,8.781,47.659,51.989,59.199,26.049,58.985,25.712,48.646,34.064,47.23,38.806,32.133,54.603,39.979,60.02,78.303,18.907,71.102,26.138,56.211,41.687,57.377,39.13,53.237,44.48,76.293,20.506,41.485,54.305,63.404,33.474,69.59,29.706,57.47,16.383,53.134,17.49,50.856,23.251,47.112,19.625,49.194,19.71,62.405,34.61,26.842,73.045,17.465,81.241,40008,2070,2099,2617,2261,2333,4292,5131,5659,3069,2675,4723,2277,802,497789,4386,1,0,Nonspecialized,0,0,0,0,0,1,1,1,0,0,1,1,South,0.051739652069586084,0.05246450709858028,0.0654119176164767,0.05651369726054789,0.058313337332533494,0.2844431113777245,oil_producer,gas_producer
47015,TN,Cannon County,Status Quo,Status Quo,Status Quo,57.763,21.018,48.199,36.551,38.508,34.373,48.943,8.233,48.078,51.645,60.791,24.984,60.567,24.628,50.491,33.005,49.022,37.981,31.79,55.307,41.608,58.392,80.133,16.903,72.442,24.878,58.448,39.749,58.047,38.307,55.985,41.641,77.568,19.324,38.704,57.62,58.597,37.18,70.164,29.102,60.186,15.123,56.445,16.374,53.467,22.251,49.461,18.569,50.121,19.09,63.856,33.339,27.844,72.027,18.776,79.913,13855,732,928,722,733,867,1633,1756,2072,857,1032,1451,817,255,0,0,1,0,Nonspecialized,0,0,0,0,0,1,0,0,0,0,0,0,South,0.05283291230602671,0.06697942980873331,0.05211115120894984,0.052905088415734394,0.06257668711656442,0.2874052688560087,non_producer_oil,non_producer_gas
47017,TN,Carroll County,Status Quo,Status Quo,Status Quo,57.1,21.033,45.75,39.517,34.349,35.558,48.251,8.262,47.749,51.966,59.516,26.28,58.178,26.382,49.178,33.066,48.94,36.833,32.771,52.909,41.666,58.333,78.429,18.566,70.164,26.752,56.536,41.257,58.605,37.781,53.703,44.098,76.855,19.685,42.514,54.131,61.803,34.772,70.92,28.218,58.442,15.929,55.378,17.015,50.61,22.792,47.333,18.605,50.954,18.288,63.824,33.292,25.244,74.566,17.932,80.669,28417,1661,1489,1891,1909,1929,3017,3253,3889,2019,1764,3274,1646,676,0,0,0,0,Nonspecialized,0,0,0,0,0,1,0,1,0,0,0,0,South,0.0584509272618503,0.05239821233768519,0.06654467396276877,0.06717809761762325,0.06788190167857268,0.3124538128585002,non_producer_oil,non_producer_gas
47019,TN,Carter County,Status Quo,Status Quo,Status Quo,58.099,22.585,47.163,37.262,37.801,36.037,48.447,8.74,47.271,52.382,59.713,26.62,59.38,26.423,49.213,34.885,47.769,39.657,31.748,56.006,40.35,59.649,80.086,16.906,71.463,25.77,57.287,40.956,56.266,40.294,54.567,43.104,77.097,19.689,40.602,55.432,61.523,35.27,68.762,30.497,59.506,15.769,55.789,17.294,52.389,22.991,47.83,19.648,48.833,19.909,62.684,34.609,28.297,71.575,19.056,79.73,56707,2585,3209,3227,3137,3388,6512,7103,8159,4241,3971,6565,3440,1170,0,0,1,0,Nonspecialized,0,0,0,0,0,1,0,1,0,0,0,1,South,0.04558520112155466,0.05658913361666108,0.056906554746327616,0.05531944909799496,0.0597457104061227,0.274146048988661,non_producer_oil,non_producer_gas
47021,TN,Cheatham County,Status Quo,Status Quo,Status Quo,58.135,21.064,47.362,37.924,37.651,35.078,49.582,8.185,48.454,51.314,61.581,24.994,59.946,25.319,50.978,33.223,49.925,37.739,32.638,55.217,41.374,58.625,80.932,16.054,71.897,25.206,58.668,39.421,58.748,37.62,56.52,41.384,78.247,18.534,40.655,55.512,62.165,34.526,71.67,27.621,59.544,15.239,56.428,16.21,52.037,22.588,49.22,18.463,50.834,18.266,64.628,32.698,28.718,71.115,20.445,78.129,39575,2237,2728,2710,2506,2256,4675,5257,6484,2958,2473,3363,1427,501,0,0,1,3,Maufacturing,0,0,1,0,0,0,0,0,0,0,0,0,South,0.056525584333543905,0.06893240682248894,0.06847757422615287,0.06332280480101074,0.0570056854074542,0.3142640555906506,non_producer_oil,non_producer_gas
47023,TN,Chester County,Status Quo,Status Quo,Status Quo,59.275,20.941,46.734,38.02,38.123,34.885,49.693,8.318,48.424,51.224,60.669,25.205,59.547,25.101,50.362,32.995,49.27,37.512,32.946,54.182,41.392,58.608,80.388,16.507,71.489,25.605,57.36,40.83,57.51,39.076,55.13,42.535,77.333,19.329,40.196,55.77,61.936,34.603,70.602,28.713,60.197,15.384,56.717,16.758,53.252,22.107,49.151,18.765,50.254,18.771,63.618,33.708,27.937,71.914,18.782,79.991,17355,1008,901,1230,1586,1672,1862,2025,2123,1185,888,1661,924,290,0,0,1,0,Nonspecialized,0,0,0,0,0,1,0,0,0,0,0,0,South,0.05808124459809853,0.0519158743877845,0.07087294727744166,0.09138576779026217,0.09634111207144914,0.368596946125036,non_producer_oil,non_producer_gas
47025,TN,Claiborne County,Status Quo,Status Quo,Status Quo,56.076,22.807,45.578,38.731,33.86,37.213,46.165,8.814,46.102,52.962,58.768,27.177,57.896,27.155,47.914,35.742,47.403,39.546,31.268,55.878,39.813,60.186,79.014,17.253,70.182,26.276,55.042,42.221,56.684,39.709,53.454,43.587,76.407,19.715,42.755,53.328,62.037,33.629,68.437,30.71,57.511,16.253,54.139,17.651,49.828,23.476,46.706,19.823,48.743,19.509,62.514,34.611,26.926,72.899,18.36,80.344,31701,1487,1589,1886,1948,2299,3791,3876,4420,2509,2066,3575,1543,712,469243,9749,0,0,Nonspecialized,0,0,0,0,0,1,1,1,0,1,1,1,South,0.046907037632882245,0.05012460174757894,0.05949339137566638,0.06144916564146241,0.07252137156556575,0.29049556796315573,oil_producer,gas_producer
47027,TN,Clay County,Status Quo,Status Quo,Status Quo,58.881,20.43,47.675,38.009,36.083,34.617,49.798,8.019,49.031,50.647,61.076,24.856,59.778,25.007,50.316,32.535,50.117,36.332,33.573,53.362,41.907,58.092,80.194,16.442,71.658,25.121,57.929,39.819,60.172,36.155,54.851,42.781,77.788,18.671,41.06,55.138,62.03,34.325,71.578,27.652,59.427,15.186,56.292,15.988,51.946,21.974,48.154,18.078,50.651,17.693,64.447,32.556,26.716,73.03,18.863,79.706,7769,448,460,361,445,381,713,840,1132,545,564,1128,565,187,0,911,0,0,Nonspecialized,0,0,0,0,0,1,1,1,0,0,0,0,South,0.05766507916076715,0.05920967949543056,0.04646672673445746,0.0572789290771013,0.04904106062556313,0.2696614750933196,oil_producer,non_producer_gas
47029,TN,Cocke County,Status Quo,Status Quo,Status Quo,56.659,22.146,46.524,38.081,34.982,36.287,47.234,8.615,46.194,53.509,58.925,26.122,58.471,25.97,48.656,34.06,47.755,38.557,31.943,54.522,39.888,60.111,78.381,18.496,69.97,27.233,56.812,41.336,56.232,40.011,53.934,43.58,75.92,20.822,40.667,55.212,61.438,35.228,69.377,29.904,57.279,15.784,53.924,17.269,50.265,22.519,46.864,19.346,48.483,19.611,62.534,34.568,26.302,73.54,17.821,80.96,35256,1790,2112,2171,1929,2011,3700,4192,5115,2691,2736,4281,2061,467,0,0,0,3,Maufacturing,0,0,1,0,0,0,0,1,0,0,1,1,South,0.050771499886544134,0.059904697072838665,0.06157817109144543,0.054714091218515996,0.057039936464715224,0.28400839573405945,non_producer_oil,non_producer_gas
47031,TN,Coffee County,Status Quo,Status Quo,Status Quo,59.229,21.211,48.344,36.635,38.92,35.815,49.894,8.358,49.291,50.404,61.299,25.396,61.221,24.818,51.011,33.415,48.856,38.634,32.549,55.217,41.257,58.743,80.917,16.384,72.931,24.376,59.808,38.404,58.421,38.041,57.181,40.595,78.384,18.538,39.516,57.044,60.3,36.53,70.928,28.297,61.132,14.961,57.133,16.45,54.21,21.898,50.702,18.511,50.67,19.116,64.135,33.235,28.728,71.187,19.126,79.518,53808,3335,3865,3436,3485,3206,6479,6487,7584,3641,3244,5194,2822,1030,0,0,0,0,Nonspecialized,0,0,0,0,0,1,0,0,0,0,0,0,South,0.06197963128159382,0.07182946773713945,0.06385667558727327,0.0647673208444841,0.059582218257508174,0.32201531370799885,non_producer_oil,non_producer_gas
47033,TN,Crockett County,Status Quo,Status Quo,Status Quo,57.659,20.442,46.379,38.455,34.797,34.961,47.765,8.192,47.841,51.853,59.241,24.935,58.851,24.425,49.543,32.062,48.335,36.329,32.948,51.692,41.431,58.569,78.919,18.49,71.747,25.176,57.368,40.33,57.723,38.176,55.659,41.886,77.193,19.35,41.578,54.898,61.662,34.813,70.177,28.769,58.559,15.39,54.621,17.093,51.813,21.489,49.786,18.186,51.322,18.551,63.724,33.408,25.272,74.61,16.013,82.589,14558,904,1125,975,877,793,1868,1746,1889,978,872,1400,813,318,0,0,1,3,Maufacturing,0,0,1,0,0,0,0,0,0,0,0,0,South,0.062096441818931175,0.07727709850254155,0.06697348536886935,0.06024179145487017,0.05447176810001374,0.321060585245226,non_producer_oil,non_producer_gas
47035,TN,Cumberland County,Status Quo,Status Quo,Status Quo,57.628,22.45,46.851,37.749,37.234,35.686,48.282,8.593,47.434,52.29,59.96,26.74,59.308,26.529,49.705,34.525,48.522,39.116,31.868,55.873,40.502,59.498,80.174,16.819,71.209,25.967,57.515,40.68,56.609,39.746,54.612,43.205,77.331,19.472,40.911,55.088,62.284,34.423,69.032,30.195,59.555,15.76,56.114,17.011,52.255,23.515,48.542,19.443,49.577,19.535,63.419,33.928,27.613,72.233,19.786,78.949,57895,2805,2962,2808,2842,2832,5611,5765,7150,4281,4060,9870,5477,1432,8535,0,0,0,Nonspecialized,0,0,0,0,0,1,0,1,0,1,0,1,South,0.0484497797737283,0.05116158562915623,0.048501597720010364,0.04908886777787374,0.04891614129026686,0.2461179721910355,non_producer_oil,gas_producer
47037,TN,Davidson County,Status Quo,Status Quo,Status Quo,69.716,10.074,59.7,27.563,50.738,25.062,61.056,5.28,63.362,36.625,72.167,15.154,72.368,14.444,62.981,22.495,61.023,26.208,41.653,44.222,53.453,46.547,86.2,11.382,79.96,17.394,73.146,25.107,70.504,25.672,66.474,31.478,84.258,12.815,28.322,69.002,48.191,47.85,81.535,17.119,68.917,9.818,64.81,10.355,64.766,14.141,63.504,10.986,62.136,12.041,73.296,24.184,34.374,65.607,21.49,76.667,667885,46539,41537,35606,38181,51845,128111,91568,83899,41513,35318,42819,22051,8898,0,0,1,0,Nonspecialized,0,0,0,0,0,1,0,0,0,0,0,0,South,0.06968115768433189,0.06219184440435105,0.05331157310015946,0.057167027257686576,0.07762563914446349,0.3199772415909925,non_producer_oil,non_producer_gas
47039,TN,Decatur County,Status Quo,Status Quo,Status Quo,57.415,22.164,45.837,39.049,34.798,36.531,48.026,8.518,47.094,52.594,59.381,26.428,58.777,26.176,48.965,34.156,48.052,38.465,32.094,54.753,40.416,59.584,79.695,17.317,70.742,26.385,56.196,41.808,57.215,39.092,53.96,43.726,77.086,19.58,41.615,54.569,63.187,33.402,69.524,29.669,58.971,15.769,55.176,17.165,51.556,22.929,48.242,19.208,49.648,19.157,63.079,34.079,26.09,73.757,18.044,80.642,11703,609,683,721,637,661,1185,1279,1587,864,789,1543,835,310,0,0,0,0,Nonspecialized,0,0,0,0,0,1,0,1,0,0,0,0,South,0.052037938990002565,0.058361103990429805,0.06160813466632487,0.05443048790908314,0.056481244125437924,0.2829189096812783,non_producer_oil,non_producer_gas
47041,TN,DeKalb County,Status Quo,Status Quo,Status Quo,60.452,20.143,49.156,34.944,38.834,33.435,49.789,7.84,50.696,48.973,61.784,24.251,61.604,24.233,51.953,31.686,50.927,36.067,33.969,53.083,43.14,56.86,80.437,16.282,72.224,24.861,59.593,38.531,59.509,36.891,55.73,41.781,77.586,19.163,37.838,58.184,59.39,37.15,71.925,27.447,60.92,14.83,57.578,15.754,54.668,21.433,50.918,17.755,51.327,18.053,64.59,32.514,28.596,71.228,19.181,79.55,19159,1047,1274,1123,1266,1126,2197,2448,2642,1385,1303,2057,971,320,0,0,0,3,Maufacturing,0,0,1,0,0,0,1,0,0,0,0,0,South,0.05464794613497573,0.06649616368286446,0.05861475024792526,0.06607860535518555,0.058771334620804846,0.30460880004175583,non_producer_oil,non_producer_gas
47043,TN,Dickson County,Status Quo,Status Quo,Status Quo,61.377,19.404,49.501,35.553,39.926,33.055,50.495,7.756,50.331,49.388,62.507,23.917,62.338,23.389,52.424,31.329,50.954,36.162,34.033,53.342,43.353,56.647,81.222,15.691,72.941,24.307,60.627,37.571,59.435,36.756,57.313,40.276,78.025,18.865,36.969,59.27,59.121,37.448,72.666,26.692,61.984,14.247,58.248,15.334,55.524,20.551,51.09,17.358,51.631,17.901,65.091,32.088,29.449,70.416,19.375,79.249,50926,3146,3164,3606,3280,2926,6186,6664,7567,3672,2897,4694,2269,855,0,0,1,0,Nonspecialized,0,0,0,0,0,1,0,0,0,0,0,0,South,0.0617759101441307,0.06212936417547029,0.07080862427836468,0.0644071790441032,0.05745591642775792,0.3165769940698268,non_producer_oil,non_producer_gas
47045,TN,Dyer County,Status Quo,Status Quo,Status Quo,57.034,21.986,45.29,39.944,34.831,36.145,47.876,8.518,46.649,53.085,58.909,26.634,58.089,26.301,48.934,33.77,48.009,37.843,32.379,53.595,40.607,59.393,79.043,18.27,70.542,26.48,55.695,42.163,55.976,39.894,54.409,43.448,77.043,19.596,43.056,53.592,63.999,32.665,69.773,29.285,57.949,15.831,54.379,17.428,50.459,23.386,48.422,19.057,50.434,18.773,63.384,33.919,26.647,73.234,17.583,80.968,37970,2321,2553,2691,2551,2310,4343,4838,5263,2744,2262,3603,1758,733,0,0,0,3,Maufacturing,0,0,1,0,0,0,0,0,0,0,0,0,South,0.06112720568870161,0.0672372925994206,0.07087174084803792,0.06718461943639716,0.06083750329207269,0.32725836186463,non_producer_oil,non_producer_gas
47047,TN,Fayette County,Status Quo,Status Quo,Status Quo,61.503,17.8,48.559,35.878,39.814,32.188,50.927,7.428,50.753,49,62.225,22.805,61.811,21.537,52.972,28.865,51.19,33.828,34.881,50.143,44.474,55.525,81.083,16.437,72.953,24.295,60.94,37.144,59.392,36.669,58.258,39.56,78.767,18.102,37.767,58.851,58.584,38.066,73.423,25.697,61.138,14.102,57.338,15.499,55.08,19.908,53.101,16.361,53.95,16.877,65.906,31.454,28.812,71.136,17.559,81.016,39071,2138,2051,2530,2169,2049,4341,4570,5606,3156,3188,4509,2171,593,0,0,1,3,Maufacturing,0,0,1,0,0,0,0,0,0,1,0,0,South,0.05472089273374114,0.052494177267026695,0.06475390954928208,0.055514320083949735,0.052442988405722916,0.2799262880397226,non_producer_oil,non_producer_gas
47049,TN,Fentress County,Status Quo,Status Quo,Status Quo,55.165,23.699,44.77,40.303,33.434,36.581,47.137,8.786,45.571,54.118,58.33,28,57.082,28.28,47.751,35.615,47.785,39.073,31.564,55.648,39.469,60.531,79.182,17.373,69.953,26.884,54.658,43.28,56.872,39.696,52.019,45.588,76.246,20.182,42.838,52.941,63.586,31.898,68.748,30.521,56.67,16.615,53.774,17.678,48.738,24.798,45.479,20.128,48.142,19.709,62.367,34.752,25.673,74.098,18.697,80.048,17936,993,1009,1118,1191,973,1756,2076,2577,1191,1466,2288,1079,219,0,27078,0,0,Nonspecialized,0,0,0,0,0,1,0,1,0,1,1,1,South,0.05536351471900089,0.05625557537912578,0.06233273862622658,0.06640276538804639,0.05424843889384478,0.29460303300624446,oil_producer,non_producer_gas
47051,TN,Franklin County,Status Quo,Status Quo,Status Quo,60.796,19.615,50.067,35.222,41.853,32.907,50.467,7.713,50.865,48.887,63.276,23.921,62.923,23.611,52.965,31.868,51.424,36.547,33.812,54.2,43.324,56.675,80.798,16.165,72.8,24.552,61.325,36.962,59.964,36.468,57.98,39.748,78.591,18.408,36.494,59.883,57.53,39.242,72.955,26.422,61.152,14.268,57.748,15.236,54.385,21.008,50.71,17.43,51.562,17.986,65.533,31.764,29.916,69.954,20.252,78.401,41348,2055,2498,2457,3017,3172,4240,4844,5338,3220,2679,4496,2451,881,0,0,0,0,Nonspecialized,0,0,0,0,0,1,0,0,0,0,0,0,South,0.04970010641385315,0.06041404662861565,0.05942246299700107,0.07296604430685885,0.07671471413369449,0.3192173744800232,non_producer_oil,non_producer_gas
47053,TN,Gibson County,Status Quo,Status Quo,Status Quo,57.86,19.402,47.373,37.423,34.818,34.887,50.207,7.963,47.718,52.129,60.713,23.032,60.686,21.823,50.796,30.765,49.251,35.657,33.533,51.17,42.423,57.577,80.296,16.738,72.351,24.401,57.958,39.337,59.37,36.91,57.775,40.117,78.336,18.53,40.44,56.49,62.764,34.057,71.088,27.923,61.514,14.51,57.569,16.212,55.094,19.302,51.381,17.474,52.167,17.753,64.62,32.654,26.165,73.765,17.089,81.509,49511,3310,3325,3396,3154,2718,5862,6167,6569,3422,2849,4722,2708,1309,0,0,0,0,Nonspecialized,0,0,0,0,0,1,0,0,0,0,0,0,South,0.06685383046191755,0.06715679343984166,0.06859081820201571,0.06370301549150693,0.0548968915998465,0.3212013491951284,non_producer_oil,non_producer_gas
47055,TN,Giles County,Status Quo,Status Quo,Status Quo,60.551,19.397,48.451,36.45,38.264,33.131,49.198,7.783,50.064,49.628,61.392,23.794,61.017,23.364,51.532,31.16,50.19,35.932,33.416,52.515,42.612,57.388,80.679,16.449,73.118,24.075,60.365,37.767,59.842,36.498,57.171,40.449,78.232,18.577,37.905,58.44,59.822,36.761,72.612,26.659,61.237,14.389,57.298,15.677,54.854,20.547,51.491,17.331,52.009,17.822,64.906,32.254,27.689,72.188,18.036,80.605,29034,1619,1755,1651,1821,1840,3158,3361,4242,2227,1944,3216,1716,484,0,0,0,3,Maufacturing,0,0,1,0,0,0,0,1,0,0,0,0,South,0.055762209822966174,0.060446373217606944,0.05686436591582283,0.06271957015912379,0.06337397533925743,0.29916649445477717,non_producer_oil,non_producer_gas
47057,TN,Grainger County,Status Quo,Status Quo,Status Quo,56.514,22.653,45.626,39.126,34.672,36.222,47.669,8.586,46.54,53.119,59.326,26.975,58.087,27.295,48.774,34.759,48.767,38.432,32.367,55.22,40.229,59.771,79.513,16.904,69.742,27.168,54.943,43.156,56.843,39.747,52.513,45.047,76.174,20.291,42.005,53.685,63.596,32.766,69.226,30.131,57.966,16.26,55.003,17.3,50.052,23.962,46.28,19.799,48.643,19.237,62.756,34.431,26.729,73.039,19.216,79.604,22813,1102,1289,1480,1454,1171,2398,2818,3474,1747,1659,2657,1214,350,0,0,1,0,Nonspecialized,0,0,0,0,0,1,1,1,0,1,0,1,South,0.04830579055801517,0.05650287116994696,0.06487529040459387,0.06373558935694561,0.051330381799850965,0.28474992328935256,non_producer_oil,non_producer_gas
47059,TN,Greene County,Status Quo,Status Quo,Status Quo,58.113,21.967,46.624,38.165,37.094,36.356,47.069,8.656,46.945,52.753,59.683,26.238,59.933,25.407,49.445,33.846,47.711,39.077,31.695,55.591,39.209,60.791,79.665,17.586,71.353,25.961,55.574,42.557,55.216,40.755,55.084,42.673,77.278,19.545,40.909,55.393,62.529,34.275,68.917,30.329,58.982,15.748,54.211,17.255,51.69,23.19,47.871,19.323,49.38,19.264,62.975,34.234,25.894,73.979,17.779,80.977,68502,3234,3362,4468,4227,4199,7080,8643,9832,4885,5093,8073,4100,1306,0,0,0,3,Maufacturing,0,0,1,0,0,0,0,1,0,1,0,0,South,0.04721030042918455,0.049078859011415725,0.06522437301100698,0.06170622755539984,0.061297480365536776,0.2845172403725439,non_producer_oil,non_producer_gas
47061,TN,Grundy County,Status Quo,Status Quo,Status Quo,58.171,20.768,48.22,36.227,36.784,34.141,48.661,7.892,49.237,50.489,60.947,24.772,60.467,24.763,51.413,31.777,50.783,35.738,34.184,52.283,42.472,57.528,80.277,16.217,71.722,25.129,58.736,39.223,59.458,36.87,54.569,42.823,77.427,19.067,38.792,56.937,61.005,35.335,71.44,27.865,59.563,15.285,56.222,16.257,53.243,22.09,49.514,18.102,50.854,18.134,64.304,32.608,27.382,72.377,17.763,80.827,13494,747,765,931,808,778,1455,1631,1792,969,858,1686,896,178,0,0,0,0,Nonspecialized,0,0,0,0,0,1,1,1,0,0,1,1,South,0.05535793686082703,0.056691863050244554,0.068993626797095,0.05987846450274196,0.0576552541870461,0.29857714539795466,non_producer_oil,non_producer_gas
