Regionlevel,Entity,Code,Date,Total confirmed deaths (deaths),Total confirmed cases (cases)
,Antigua and Barbuda,ATG,1-Apr-20,,7
,Antigua and Barbuda,ATG,2-Apr-20,,7
,Antigua and Barbuda,ATG,3-Apr-20,,9
,Antigua and Barbuda,ATG,4-Apr-20,,15
,Antigua and Barbuda,ATG,5-Apr-20,,15
,Antigua and Barbuda,ATG,6-Apr-20,,15
,Antigua and Barbuda,ATG,7-Apr-20,,15
,Antigua and Barbuda,ATG,8-Apr-20,,15
,Antigua and Barbuda,ATG,9-Apr-20,,15
,Antigua and Barbuda,ATG,10-Apr-20,2,19
,Antigua and Barbuda,ATG,11-Apr-20,2,21
,Antigua and Barbuda,ATG,12-Apr-20,2,21
,Antigua and Barbuda,ATG,13-Apr-20,2,21
,Antigua and Barbuda,ATG,14-Apr-20,2,23
,Antigua and Barbuda,ATG,15-Apr-20,2,23
,Antigua and Barbuda,ATG,16-Apr-20,2,23
,Antigua and Barbuda,ATG,17-Apr-20,2,23
,Antigua and Barbuda,ATG,18-Apr-20,2,23
,Antigua and Barbuda,ATG,19-Apr-20,2,23
,Antigua and Barbuda,ATG,20-Apr-20,2,23
,Antigua and Barbuda,ATG,21-Apr-20,3,23
,Antigua and Barbuda,ATG,22-Apr-20,3,24
,Antigua and Barbuda,ATG,23-Apr-20,3,24
,Antigua and Barbuda,ATG,24-Apr-20,3,24
,Antigua and Barbuda,ATG,25-Apr-20,3,24
,Antigua and Barbuda,ATG,26-Apr-20,3,24
,Antigua and Barbuda,ATG,27-Apr-20,3,24
,Antigua and Barbuda,ATG,28-Apr-20,3,24
,Antigua and Barbuda,ATG,29-Apr-20,3,24
,Antigua and Barbuda,ATG,30-Apr-20,3,24
,Argentina,ARG,4-Mar-20,,1
,Argentina,ARG,6-Mar-20,,2
,Argentina,ARG,7-Mar-20,,8
,Argentina,ARG,8-Mar-20,1,9
,Argentina,ARG,9-Mar-20,1,12
,Argentina,ARG,11-Mar-20,1,19
,Argentina,ARG,13-Mar-20,1,31
,Argentina,ARG,14-Mar-20,2,34
,Argentina,ARG,15-Mar-20,2,45
,Argentina,ARG,16-Mar-20,2,56
,Argentina,ARG,17-Mar-20,2,65
,Argentina,ARG,18-Mar-20,2,79
,Argentina,ARG,19-Mar-20,2,97
,Argentina,ARG,20-Mar-20,3,128
,Argentina,ARG,21-Mar-20,3,158
,Argentina,ARG,22-Mar-20,4,225
,Argentina,ARG,23-Mar-20,4,266
,Argentina,ARG,24-Mar-20,4,301
,Argentina,ARG,25-Mar-20,6,387
,Argentina,ARG,26-Mar-20,8,502
,Argentina,ARG,27-Mar-20,12,589
,Argentina,ARG,28-Mar-20,17,690
,Argentina,ARG,29-Mar-20,19,745
,Argentina,ARG,30-Mar-20,20,820
,Argentina,ARG,31-Mar-20,24,966
,Argentina,ARG,1-Apr-20,24,966
,Argentina,ARG,2-Apr-20,31,1133
,Argentina,ARG,3-Apr-20,34,1133
,Argentina,ARG,4-Apr-20,37,1265
,Argentina,ARG,5-Apr-20,43,1451
,Argentina,ARG,6-Apr-20,46,1554
,Argentina,ARG,7-Apr-20,53,1628
,Argentina,ARG,8-Apr-20,60,1715
,Argentina,ARG,9-Apr-20,65,1795
,Argentina,ARG,10-Apr-20,79,1894
,Argentina,ARG,11-Apr-20,82,1975
,Argentina,ARG,12-Apr-20,89,2137
,Argentina,ARG,13-Apr-20,95,2203
,Argentina,ARG,14-Apr-20,98,2272
,Argentina,ARG,15-Apr-20,105,2432
,Argentina,ARG,16-Apr-20,109,2432
,Argentina,ARG,17-Apr-20,115,2560
,Argentina,ARG,18-Apr-20,122,2658
,Argentina,ARG,19-Apr-20,132,2828
,Argentina,ARG,20-Apr-20,134,2930
,Argentina,ARG,21-Apr-20,142,3020
,Argentina,ARG,22-Apr-20,151,3132
,Argentina,ARG,23-Apr-20,159,3276
,Argentina,ARG,24-Apr-20,165,3423
,Argentina,ARG,25-Apr-20,167,3423
,Argentina,ARG,26-Apr-20,185,3767
,Argentina,ARG,27-Apr-20,186,3767
,Argentina,ARG,28-Apr-20,197,3990
,Argentina,ARG,29-Apr-20,207,4114
,Argentina,ARG,30-Apr-20,214,4272
,Armenia,ARM,1-Mar-20,,1
,Armenia,ARM,2-Mar-20,,1
,Armenia,ARM,12-Mar-20,,4
,Armenia,ARM,13-Mar-20,,6
,Armenia,ARM,14-Mar-20,,13
,Armenia,ARM,15-Mar-20,,20
,Armenia,ARM,16-Mar-20,,30
,Armenia,ARM,17-Mar-20,,52
,Armenia,ARM,18-Mar-20,,78
,Armenia,ARM,19-Mar-20,,115
,Armenia,ARM,20-Mar-20,,122
,Armenia,ARM,21-Mar-20,,136
,Armenia,ARM,22-Mar-20,,160
,Armenia,ARM,23-Mar-20,,190
,Armenia,ARM,24-Mar-20,,194
,Armenia,ARM,25-Mar-20,,265
,Armenia,ARM,26-Mar-20,,290
,Armenia,ARM,27-Mar-20,1,329
,Armenia,ARM,28-Mar-20,1,372
,Armenia,ARM,29-Mar-20,3,424
,Armenia,ARM,30-Mar-20,3,424
,Armenia,ARM,31-Mar-20,3,482
,Armenia,ARM,1-Apr-20,3,532
,Armenia,ARM,2-Apr-20,3,571
,Armenia,ARM,3-Apr-20,4,663
,Armenia,ARM,4-Apr-20,7,736
,Armenia,ARM,5-Apr-20,7,770
,Armenia,ARM,6-Apr-20,7,822
,Armenia,ARM,7-Apr-20,8,833
,Armenia,ARM,8-Apr-20,8,853
,Armenia,ARM,9-Apr-20,9,881
,Armenia,ARM,10-Apr-20,10,921
,Armenia,ARM,11-Apr-20,11,937
,Armenia,ARM,12-Apr-20,13,967
,Armenia,ARM,13-Apr-20,13,1013
,Armenia,ARM,14-Apr-20,14,1039
,Armenia,ARM,15-Apr-20,17,1111
,Armenia,ARM,16-Apr-20,18,1159
,Armenia,ARM,17-Apr-20,19,1201
,Armenia,ARM,18-Apr-20,20,1248
,Armenia,ARM,19-Apr-20,20,1291
,Armenia,ARM,20-Apr-20,22,1339
,Armenia,ARM,21-Apr-20,24,1401
,Armenia,ARM,22-Apr-20,24,1473
,Armenia,ARM,23-Apr-20,24,1523
,Armenia,ARM,24-Apr-20,27,1596
,Armenia,ARM,25-Apr-20,28,1677
,Armenia,ARM,26-Apr-20,28,1746
,Armenia,ARM,27-Apr-20,29,1808
,Armenia,ARM,28-Apr-20,30,1867
,Armenia,ARM,29-Apr-20,30,1932
,Armenia,ARM,30-Apr-20,30,1932
,Aruba,ABW,13-Mar-20,,2
,Aruba,ABW,20-Mar-20,,4
,Aruba,ABW,24-Mar-20,,12
,Aruba,ABW,25-Mar-20,,17
,Aruba,ABW,26-Mar-20,,19
,Aruba,ABW,27-Mar-20,,28
,Aruba,ABW,28-Mar-20,,28
,Aruba,ABW,29-Mar-20,,28
,Aruba,ABW,30-Mar-20,,50
,Aruba,ABW,1-Apr-20,,55
,Aruba,ABW,2-Apr-20,,55
,Aruba,ABW,3-Apr-20,,60
,Aruba,ABW,4-Apr-20,,62
,Aruba,ABW,5-Apr-20,,64
,Aruba,ABW,6-Apr-20,,64
,Aruba,ABW,7-Apr-20,,71
,Aruba,ABW,8-Apr-20,,74
,Aruba,ABW,9-Apr-20,,77
,Aruba,ABW,10-Apr-20,,82
,Aruba,ABW,11-Apr-20,,86
,Aruba,ABW,12-Apr-20,,92
,Aruba,ABW,13-Apr-20,,92
,Aruba,ABW,14-Apr-20,,92
,Aruba,ABW,15-Apr-20,,92
,Aruba,ABW,16-Apr-20,1,93
,Aruba,ABW,17-Apr-20,1,95
,Aruba,ABW,18-Apr-20,2,96
,Aruba,ABW,19-Apr-20,2,96
,Aruba,ABW,20-Apr-20,2,97
,Aruba,ABW,21-Apr-20,2,97
,Aruba,ABW,22-Apr-20,2,97
,Aruba,ABW,23-Apr-20,2,100
,Aruba,ABW,24-Apr-20,2,100
,Aruba,ABW,25-Apr-20,2,100
,Aruba,ABW,26-Apr-20,2,100
,Aruba,ABW,27-Apr-20,2,100
,Aruba,ABW,28-Apr-20,2,100
,Aruba,ABW,29-Apr-20,2,100
,Aruba,ABW,30-Apr-20,2,100
excl,Asia,,31-Dec-19,,27
excl,Asia,,1-Jan-20,,27
excl,Asia,,2-Jan-20,,27
excl,Asia,,3-Jan-20,,44
excl,Asia,,4-Jan-20,,44
excl,Asia,,5-Jan-20,,59
excl,Asia,,6-Jan-20,,59
excl,Asia,,7-Jan-20,,59
excl,Asia,,8-Jan-20,,59
excl,Asia,,9-Jan-20,,59
excl,Asia,,10-Jan-20,,59
excl,Asia,,11-Jan-20,1,59
excl,Asia,,12-Jan-20,1,59
excl,Asia,,13-Jan-20,1,60
excl,Asia,,14-Jan-20,1,60
excl,Asia,,15-Jan-20,2,61
excl,Asia,,16-Jan-20,2,61
excl,Asia,,17-Jan-20,2,66
excl,Asia,,18-Jan-20,2,83
excl,Asia,,19-Jan-20,3,219
excl,Asia,,20-Jan-20,3,239
excl,Asia,,21-Jan-20,6,391
excl,Asia,,22-Jan-20,17,533
excl,Asia,,23-Jan-20,17,630
excl,Asia,,24-Jan-20,26,896
excl,Asia,,25-Jan-20,41,1344
excl,Asia,,26-Jan-20,56,2013
excl,Asia,,27-Jan-20,81,2807
excl,Asia,,28-Jan-20,106,4572
excl,Asia,,29-Jan-20,132,6047
excl,Asia,,30-Jan-20,170,7799
excl,Asia,,31-Jan-20,213,9793
excl,Asia,,1-Feb-20,259,11903
excl,Asia,,2-Feb-20,305,14507
excl,Asia,,3-Feb-20,362,17321
excl,Asia,,4-Feb-20,427,20561
excl,Asia,,5-Feb-20,493,24456
excl,Asia,,6-Feb-20,565,28195
excl,Asia,,7-Feb-20,638,31367
excl,Asia,,8-Feb-20,724,34800
excl,Asia,,9-Feb-20,813,37418
excl,Asia,,10-Feb-20,910,40399
excl,Asia,,11-Feb-20,1018,42894
excl,Asia,,12-Feb-20,1115,44925
excl,Asia,,13-Feb-20,1370,60074
excl,Asia,,14-Feb-20,1383,64240
excl,Asia,,15-Feb-20,1526,66798
excl,Asia,,16-Feb-20,1668,68826
excl,Asia,,17-Feb-20,1774,70892
excl,Asia,,18-Feb-20,1872,72788
excl,Asia,,19-Feb-20,2011,74564
excl,Asia,,20-Feb-20,2125,75017
excl,Asia,,21-Feb-20,2244,75996
excl,Asia,,22-Feb-20,2356,77044
excl,Asia,,23-Feb-20,2458,77989
excl,Asia,,24-Feb-20,2613,78402
excl,Asia,,25-Feb-20,2688,79077
excl,Asia,,26-Feb-20,2746,79833
excl,Asia,,27-Feb-20,2782,80819
excl,Asia,,28-Feb-20,2834,81739
excl,Asia,,29-Feb-20,2892,83264
excl,Asia,,1-Mar-20,2940,84669
excl,Asia,,2-Mar-20,2999,85997
excl,Asia,,3-Mar-20,3049,87270
excl,Asia,,4-Mar-20,3101,88784
excl,Asia,,5-Mar-20,3150,90037
excl,Asia,,6-Mar-20,3204,91394
excl,Asia,,7-Mar-20,3251,93356
excl,Asia,,8-Mar-20,3305,94981
excl,Asia,,9-Mar-20,3383,96146
excl,Asia,,10-Mar-20,3448,97061
excl,Asia,,11-Mar-20,3534,98406
excl,Asia,,12-Mar-20,3622,100036
excl,Asia,,13-Mar-20,3710,101409
excl,Asia,,14-Mar-20,3826,103234
excl,Asia,,15-Mar-20,3937,105037
excl,Asia,,16-Mar-20,4072,106980
excl,Asia,,17-Mar-20,4222,108803
excl,Asia,,18-Mar-20,4384,110755
excl,Asia,,19-Mar-20,4551,112856
excl,Asia,,20-Mar-20,4738,115261
excl,Asia,,21-Mar-20,4915,117800
excl,Asia,,22-Mar-20,5089,120779
excl,Asia,,23-Mar-20,5276,123517
excl,Asia,,24-Mar-20,5448,126731
excl,Asia,,25-Mar-20,5607,130858
excl,Asia,,26-Mar-20,5800,135475
excl,Asia,,27-Mar-20,6041,140861
excl,Asia,,28-Mar-20,6244,147902
excl,Asia,,29-Mar-20,6470,155277
excl,Asia,,30-Mar-20,6670,162385
excl,Asia,,31-Mar-20,6889,169987
excl,Asia,,1-Apr-20,7124,177780
excl,Asia,,2-Apr-20,7402,186209
excl,Asia,,3-Apr-20,7697,195084
excl,Asia,,4-Apr-20,7847,201389
excl,Asia,,5-Apr-20,8291,213720
excl,Asia,,6-Apr-20,8619,223929
excl,Asia,,7-Apr-20,8898,233297
excl,Asia,,8-Apr-20,9214,242914
excl,Asia,,9-Apr-20,9502,252440
excl,Asia,,10-Apr-20,9853,262616
excl,Asia,,11-Apr-20,10182,273666
excl,Asia,,12-Apr-20,10568,286750
excl,Asia,,13-Apr-20,10956,298271
excl,Asia,,14-Apr-20,11298,310031
excl,Asia,,15-Apr-20,11687,321265
excl,Asia,,16-Apr-20,12027,332682
excl,Asia,,17-Apr-20,13658,345672
excl,Asia,,18-Apr-20,14022,357499
excl,Asia,,19-Apr-20,14331,369797
excl,Asia,,20-Apr-20,14708,382108
excl,Asia,,21-Apr-20,15059,396301
excl,Asia,,22-Apr-20,15404,409588
excl,Asia,,23-Apr-20,15830,421072
excl,Asia,,24-Apr-20,16191,434605
excl,Asia,,25-Apr-20,16572,446824
excl,Asia,,26-Apr-20,16919,460167
excl,Asia,,27-Apr-20,17207,471609
excl,Asia,,28-Apr-20,17570,482709
excl,Asia,,29-Apr-20,17904,494412
excl,Asia,,30-Apr-20,18262,507170
excl,Asia excl. China,,13-Jan-20,,1
excl,Asia excl. China,,14-Jan-20,,1
excl,Asia excl. China,,15-Jan-20,,2
excl,Asia excl. China,,16-Jan-20,,2
excl,Asia excl. China,,17-Jan-20,,3
excl,Asia excl. China,,18-Jan-20,,3
excl,Asia excl. China,,19-Jan-20,,3
excl,Asia excl. China,,20-Jan-20,,4
excl,Asia excl. China,,21-Jan-20,,5
excl,Asia excl. China,,22-Jan-20,,7
excl,Asia excl. China,,23-Jan-20,,7
excl,Asia excl. China,,24-Jan-20,,14
excl,Asia excl. China,,25-Jan-20,,21
excl,Asia excl. China,,26-Jan-20,,25
excl,Asia excl. China,,27-Jan-20,,32
excl,Asia excl. China,,28-Jan-20,,44
excl,Asia excl. China,,29-Jan-20,,53
excl,Asia excl. China,,30-Jan-20,,65
excl,Asia excl. China,,31-Jan-20,,79
excl,Asia excl. China,,1-Feb-20,,94
excl,Asia excl. China,,2-Feb-20,1,108
excl,Asia excl. China,,3-Feb-20,1,110
excl,Asia excl. China,,4-Feb-20,1,113
excl,Asia excl. China,,5-Feb-20,1,136
excl,Asia excl. China,,6-Feb-20,1,148
excl,Asia excl. China,,7-Feb-20,1,160
excl,Asia excl. China,,8-Feb-20,1,175
excl,Asia excl. China,,9-Feb-20,1,186
excl,Asia excl. China,,10-Feb-20,1,193
excl,Asia excl. China,,11-Feb-20,1,198
excl,Asia excl. China,,12-Feb-20,1,201
excl,Asia excl. China,,13-Feb-20,2,209
excl,Asia excl. China,,14-Feb-20,2,219
excl,Asia excl. China,,15-Feb-20,2,239
excl,Asia excl. China,,16-Feb-20,2,260
excl,Asia excl. China,,17-Feb-20,3,274
excl,Asia excl. China,,18-Feb-20,3,280
excl,Asia excl. China,,19-Feb-20,3,306
excl,Asia excl. China,,20-Feb-20,5,365
excl,Asia excl. China,,21-Feb-20,6,453
excl,Asia excl. China,,22-Feb-20,9,675
excl,Asia excl. China,,23-Feb-20,13,973
excl,Asia excl. China,,24-Feb-20,18,1168
excl,Asia excl. China,,25-Feb-20,23,1328
excl,Asia excl. China,,26-Feb-20,29,1674
excl,Asia excl. China,,27-Feb-20,36,2221
excl,Asia excl. China,,28-Feb-20,44,2812
excl,Asia excl. China,,29-Feb-20,55,3909
excl,Asia excl. China,,1-Mar-20,68,4740
excl,Asia excl. China,,2-Mar-20,85,5863
excl,Asia excl. China,,3-Mar-20,103,7009
excl,Asia excl. China,,4-Mar-20,118,8404
excl,Asia excl. China,,5-Mar-20,136,9540
excl,Asia excl. China,,6-Mar-20,160,10727
excl,Asia excl. China,,7-Mar-20,179,12588
excl,Asia excl. China,,8-Mar-20,206,14167
excl,Asia excl. China,,9-Mar-20,261,15287
excl,Asia excl. China,,10-Mar-20,309,16182
excl,Asia excl. China,,11-Mar-20,373,17498
excl,Asia excl. China,,12-Mar-20,450,19104
excl,Asia excl. China,,13-Mar-20,531,20455
excl,Asia excl. China,,14-Mar-20,632,22261
excl,Asia excl. China,,15-Mar-20,734,24042
excl,Asia excl. China,,16-Mar-20,856,25960
excl,Asia excl. China,,17-Mar-20,997,27740
excl,Asia excl. China,,18-Mar-20,1143,29669
excl,Asia excl. China,,19-Mar-20,1302,31726
excl,Asia excl. China,,20-Mar-20,1485,34032
excl,Asia excl. China,,21-Mar-20,1656,36519
excl,Asia excl. China,,22-Mar-20,1824,39433
excl,Asia excl. China,,23-Mar-20,2002,42033
excl,Asia excl. China,,24-Mar-20,2167,45178
excl,Asia excl. China,,25-Mar-20,2322,49227
excl,Asia excl. China,,26-Mar-20,2509,53742
excl,Asia excl. China,,27-Mar-20,2745,59034
excl,Asia excl. China,,28-Mar-20,2945,65956
excl,Asia excl. China,,29-Mar-20,3166,73218
excl,Asia excl. China,,30-Mar-20,3364,80228
excl,Asia excl. China,,31-Mar-20,3580,87746
excl,Asia excl. China,,1-Apr-20,3814,95485
excl,Asia excl. China,,2-Apr-20,4086,103814
excl,Asia excl. China,,3-Apr-20,4371,112619
excl,Asia excl. China,,4-Apr-20,4517,118862
excl,Asia excl. China,,5-Apr-20,4958,131145
excl,Asia excl. China,,6-Apr-20,5284,141287
excl,Asia excl. China,,7-Apr-20,5563,150599
excl,Asia excl. China,,8-Apr-20,5877,160130
excl,Asia excl. China,,9-Apr-20,6163,169570
excl,Asia excl. China,,10-Apr-20,6513,179691
excl,Asia excl. China,,11-Apr-20,6839,190662
excl,Asia excl. China,,12-Apr-20,7225,203653
excl,Asia excl. China,,13-Apr-20,7611,215062
excl,Asia excl. China,,14-Apr-20,7953,226728
excl,Asia excl. China,,15-Apr-20,8341,237913
excl,Asia excl. China,,16-Apr-20,8681,249280
excl,Asia excl. China,,17-Apr-20,9022,261918
excl,Asia excl. China,,18-Apr-20,9386,273714
excl,Asia excl. China,,19-Apr-20,9695,285994
excl,Asia excl. China,,20-Apr-20,10072,298291
excl,Asia excl. China,,21-Apr-20,10423,312452
excl,Asia excl. China,,22-Apr-20,10768,325724
excl,Asia excl. China,,23-Apr-20,11194,337196
excl,Asia excl. China,,24-Apr-20,11555,350721
excl,Asia excl. China,,25-Apr-20,11936,362925
excl,Asia excl. China,,26-Apr-20,12283,376258
excl,Asia excl. China,,27-Apr-20,12570,387697
excl,Asia excl. China,,28-Apr-20,12933,398771
excl,Asia excl. China,,29-Apr-20,13267,410472
excl,Asia excl. China,,30-Apr-20,13625,423226
,Australia,AUS,25-Jan-20,,1
,Australia,AUS,26-Jan-20,,4
,Australia,AUS,27-Jan-20,,4
,Australia,AUS,28-Jan-20,,4
,Australia,AUS,29-Jan-20,,4
,Australia,AUS,30-Jan-20,,6
,Australia,AUS,31-Jan-20,,7
,Australia,AUS,1-Feb-20,,9
,Australia,AUS,2-Feb-20,,11
,Australia,AUS,3-Feb-20,,11
,Australia,AUS,4-Feb-20,,11
,Australia,AUS,5-Feb-20,,12
,Australia,AUS,6-Feb-20,,13
,Australia,AUS,7-Feb-20,,14
,Australia,AUS,8-Feb-20,,14
,Australia,AUS,9-Feb-20,,14
,Australia,AUS,10-Feb-20,,14
,Australia,AUS,11-Feb-20,,14
,Australia,AUS,12-Feb-20,,14
,Australia,AUS,13-Feb-20,,14
,Australia,AUS,14-Feb-20,,15
,Australia,AUS,15-Feb-20,,15
,Australia,AUS,16-Feb-20,,15
,Australia,AUS,17-Feb-20,,15
,Australia,AUS,18-Feb-20,,15
,Australia,AUS,19-Feb-20,,15
,Australia,AUS,20-Feb-20,,15
,Australia,AUS,21-Feb-20,,17
,Australia,AUS,22-Feb-20,,21
,Australia,AUS,23-Feb-20,,22
,Australia,AUS,24-Feb-20,,22
,Australia,AUS,25-Feb-20,,22
,Australia,AUS,26-Feb-20,,22
,Australia,AUS,27-Feb-20,,23
,Australia,AUS,28-Feb-20,,23
,Australia,AUS,29-Feb-20,,25
,Australia,AUS,1-Mar-20,1,26
,Australia,AUS,2-Mar-20,1,29
,Australia,AUS,3-Mar-20,1,33
,Australia,AUS,4-Mar-20,1,41
,Australia,AUS,5-Mar-20,2,52
,Australia,AUS,6-Mar-20,2,59
,Australia,AUS,7-Mar-20,2,63
,Australia,AUS,8-Mar-20,3,74
,Australia,AUS,9-Mar-20,3,80
,Australia,AUS,10-Mar-20,3,100
,Australia,AUS,11-Mar-20,3,112
,Australia,AUS,12-Mar-20,3,126
,Australia,AUS,13-Mar-20,3,156
,Australia,AUS,14-Mar-20,3,197
,Australia,AUS,15-Mar-20,3,249
,Australia,AUS,16-Mar-20,5,298
,Australia,AUS,17-Mar-20,5,375
,Australia,AUS,18-Mar-20,5,454
,Australia,AUS,19-Mar-20,6,565
,Australia,AUS,20-Mar-20,6,709
,Australia,AUS,21-Mar-20,7,874
,Australia,AUS,22-Mar-20,7,1098
,Australia,AUS,23-Mar-20,7,1709
,Australia,AUS,24-Mar-20,7,1823
,Australia,AUS,25-Mar-20,8,2423
,Australia,AUS,26-Mar-20,11,2799
,Australia,AUS,27-Mar-20,13,3166
,Australia,AUS,28-Mar-20,13,3378
,Australia,AUS,29-Mar-20,14,3809
,Australia,AUS,30-Mar-20,16,4093
,Australia,AUS,31-Mar-20,19,4557
,Australia,AUS,1-Apr-20,20,4707
,Australia,AUS,2-Apr-20,21,4976
,Australia,AUS,3-Apr-20,23,5224
,Australia,AUS,4-Apr-20,30,5548
,Australia,AUS,5-Apr-20,34,5687
,Australia,AUS,6-Apr-20,36,5744
,Australia,AUS,7-Apr-20,42,5844
,Australia,AUS,8-Apr-20,45,5956
,Australia,AUS,9-Apr-20,50,6052
,Australia,AUS,10-Apr-20,52,6152
,Australia,AUS,11-Apr-20,54,6238
,Australia,AUS,12-Apr-20,57,6289
,Australia,AUS,13-Apr-20,61,6322
,Australia,AUS,14-Apr-20,61,6366
,Australia,AUS,15-Apr-20,61,6416
,Australia,AUS,16-Apr-20,63,6458
,Australia,AUS,17-Apr-20,63,6497
,Australia,AUS,18-Apr-20,67,6533
,Australia,AUS,19-Apr-20,69,6586
,Australia,AUS,20-Apr-20,70,6612
,Australia,AUS,21-Apr-20,71,6625
,Australia,AUS,22-Apr-20,74,6647
,Australia,AUS,23-Apr-20,74,6654
,Australia,AUS,24-Apr-20,75,6667
,Australia,AUS,25-Apr-20,79,6687
,Australia,AUS,26-Apr-20,81,6703
,Australia,AUS,27-Apr-20,83,6713
,Australia,AUS,28-Apr-20,84,6725
,Australia,AUS,29-Apr-20,88,6738
,Australia,AUS,30-Apr-20,90,6746
,Austria,AUT,26-Feb-20,,2
,Austria,AUT,27-Feb-20,,2
,Austria,AUT,28-Feb-20,,5
,Austria,AUT,29-Feb-20,,7
,Austria,AUT,1-Mar-20,,10
,Austria,AUT,2-Mar-20,,14
,Austria,AUT,3-Mar-20,,18
,Austria,AUT,4-Mar-20,,24
,Austria,AUT,5-Mar-20,,29
,Austria,AUT,6-Mar-20,,41
,Austria,AUT,7-Mar-20,,74
,Austria,AUT,8-Mar-20,,99
,Austria,AUT,9-Mar-20,,102
,Austria,AUT,10-Mar-20,,131
,Austria,AUT,11-Mar-20,,182
,Austria,AUT,12-Mar-20,,246
,Austria,AUT,13-Mar-20,1,361
,Austria,AUT,14-Mar-20,1,504
,Austria,AUT,15-Mar-20,1,655
,Austria,AUT,16-Mar-20,1,860
,Austria,AUT,17-Mar-20,3,1016
,Austria,AUT,18-Mar-20,3,1332
,Austria,AUT,19-Mar-20,4,1646
,Austria,AUT,20-Mar-20,6,2196
,Austria,AUT,21-Mar-20,6,2649
,Austria,AUT,22-Mar-20,8,3024
,Austria,AUT,23-Mar-20,16,3631
,Austria,AUT,24-Mar-20,25,4486
,Austria,AUT,25-Mar-20,30,5282
,Austria,AUT,26-Mar-20,34,5888
,Austria,AUT,27-Mar-20,52,7029
,Austria,AUT,28-Mar-20,68,7697
,Austria,AUT,29-Mar-20,68,8291
,Austria,AUT,30-Mar-20,86,8813
,Austria,AUT,31-Mar-20,108,9618
,Austria,AUT,1-Apr-20,128,10182
,Austria,AUT,2-Apr-20,146,10711
,Austria,AUT,3-Apr-20,158,11129
,Austria,AUT,4-Apr-20,168,11525
,Austria,AUT,5-Apr-20,186,11766
,Austria,AUT,6-Apr-20,204,11983
,Austria,AUT,7-Apr-20,220,12297
,Austria,AUT,8-Apr-20,243,12640
,Austria,AUT,9-Apr-20,273,12969
,Austria,AUT,10-Apr-20,295,13248
,Austria,AUT,11-Apr-20,319,13560
,Austria,AUT,12-Apr-20,337,13807
,Austria,AUT,13-Apr-20,350,13937
,Austria,AUT,14-Apr-20,368,14043
,Austria,AUT,15-Apr-20,384,14234
,Austria,AUT,16-Apr-20,393,14370
,Austria,AUT,17-Apr-20,410,14448
,Austria,AUT,18-Apr-20,431,14603
,Austria,AUT,19-Apr-20,443,14662
,Austria,AUT,20-Apr-20,452,14710
,Austria,AUT,21-Apr-20,462,14783
,Austria,AUT,22-Apr-20,463,14833
,Austria,AUT,23-Apr-20,494,14924
,Austria,AUT,24-Apr-20,508,14985
,Austria,AUT,25-Apr-20,513,15068
,Austria,AUT,26-Apr-20,536,15134
,Austria,AUT,27-Apr-20,542,15189
,Austria,AUT,28-Apr-20,549,15256
,Austria,AUT,29-Apr-20,569,15314
,Austria,AUT,30-Apr-20,580,15364
,Azerbaijan,AZE,29-Feb-20,,1
,Azerbaijan,AZE,1-Mar-20,,1
,Azerbaijan,AZE,2-Mar-20,,3
,Azerbaijan,AZE,6-Mar-20,,6
,Azerbaijan,AZE,7-Mar-20,,9
,Azerbaijan,AZE,11-Mar-20,,11
,Azerbaijan,AZE,12-Mar-20,,13
,Azerbaijan,AZE,13-Mar-20,,13
,Azerbaijan,AZE,15-Mar-20,,19
,Azerbaijan,AZE,16-Mar-20,,19
,Azerbaijan,AZE,17-Mar-20,,19
,Azerbaijan,AZE,18-Mar-20,,28
,Azerbaijan,AZE,19-Mar-20,,34
,Azerbaijan,AZE,20-Mar-20,,44
,Azerbaijan,AZE,21-Mar-20,1,44
,Azerbaijan,AZE,22-Mar-20,1,53
,Azerbaijan,AZE,23-Mar-20,1,65
,Azerbaijan,AZE,24-Mar-20,1,72
,Azerbaijan,AZE,25-Mar-20,1,87
,Azerbaijan,AZE,26-Mar-20,2,93
,Azerbaijan,AZE,27-Mar-20,3,122
,Azerbaijan,AZE,28-Mar-20,3,165
,Azerbaijan,AZE,29-Mar-20,4,182
,Azerbaijan,AZE,30-Mar-20,4,209
,Azerbaijan,AZE,31-Mar-20,4,273
,Azerbaijan,AZE,1-Apr-20,5,298
,Azerbaijan,AZE,2-Apr-20,5,359
,Azerbaijan,AZE,3-Apr-20,5,400
,Azerbaijan,AZE,4-Apr-20,5,443
,Azerbaijan,AZE,5-Apr-20,5,521
,Azerbaijan,AZE,6-Apr-20,7,584
,Azerbaijan,AZE,7-Apr-20,7,641
,Azerbaijan,AZE,8-Apr-20,8,717
,Azerbaijan,AZE,9-Apr-20,8,822
,Azerbaijan,AZE,10-Apr-20,9,926
,Azerbaijan,AZE,11-Apr-20,10,991
,Azerbaijan,AZE,12-Apr-20,11,1058
,Azerbaijan,AZE,13-Apr-20,11,1098
,Azerbaijan,AZE,14-Apr-20,12,1148
,Azerbaijan,AZE,15-Apr-20,13,1197
,Azerbaijan,AZE,16-Apr-20,13,1253
,Azerbaijan,AZE,17-Apr-20,15,1283
,Azerbaijan,AZE,18-Apr-20,15,1340
,Azerbaijan,AZE,19-Apr-20,18,1373
,Azerbaijan,AZE,20-Apr-20,19,1398
,Azerbaijan,AZE,21-Apr-20,19,1436
